,Main Title Tier,Secondary Title Tier,Main Analysis
Tagetes minuta,0.21576191270286751,,
Josef Abel,0.5042671986827605,0.7645160851574159,0.33558328868615267
Green Wood Centre,0.1462578004113991,,
Tāmaki Māori,-0.07433207839555066,,
Neocudoniella,-0.02121335918411342,,
Nigel Smart,0.45265419828486636,,
Frank Souchak,0.3638843102287309,,
The Ethos Effect,0.3380882836467302,,
Blue tang,0.4921566939296496,,
Submarine Boys,0.4245351436694358,,
Bezaha,-0.012193233039458538,,
"Kurtgömeç, Kastamonu",-0.04686656702634773,,
The X Factor: The Band,0.1744326054937504,,
Khunda,-0.02747364809261198,,
Zoya Hussain,0.23632504836124618,,
Tetragonoderus mixtus,-0.07510240579203005,,
Varun Badola,0.22461083545808172,,
Richard Wilde Walker Jr.,0.4241424392426224,,
Brave Enough,0.39012324207956955,,
Toronto Amateur Athletic Club,0.44236316379098284,,
1997 Waterford Senior Hurling Championship,0.4113519874454826,,
Glòries station,0.5410682240229597,0.6525973473870508,0.07010884534301648
R765 road (Ireland),0.33200683160223005,,
Ontario Soccer Centre,0.4591963362771064,,
Verena Diener,-0.06973331108794813,,
Roberto Triulzi,-0.005722021535545146,,
Thunderhoney,-0.21278257801505268,,
España 2000,0.47439268924716443,,
Bryan Bergeron,-0.03435253843562476,,
Joan Pleune,0.20764075248044747,,
Everistia,-0.039068172723679795,,
George Bayes,0.5939490299819272,0.5754215794068465,0.10132579616982353
Pabaži Station,0.4282083979498125,,
Sadid-345,0.21421959721143657,,
Lower Economy,0.3110418084382012,,
T. J. English,0.2230684807554752,,
Francheville Aerodrome,-0.22866866814960637,,
Ahmad Koroh,0.061310834358599256,,
2009–10 in Cape Verdean football,0.33225375438963783,,
Alloimmunity,0.0018077811722945795,,
2017 All-Ireland Under-21 Football Championship,0.33010143745962545,,
"Hollywood Cemetery (Richmond, Virginia)",0.535013654553935,0.6289781073854609,0.13000915493430257
Changzhi Medical College,-0.17367291884547645,,
Peter Iden,0.41805862248876624,,
Albatros J.II,-0.3131711623598172,,
Gymnasium München Nord,-0.0345643729824039,,
Aunt Rose,0.39018170834300453,,
Kato (The Green Hornet),0.4418935065086506,,
Japanese occupation of Singapore,0.3616744720559426,,
Where Are You? I'm Here,0.41462963812819104,,
"The Pines (Lyons Falls, New York)",0.4967632772831009,,
Regions of Southern Finland,0.29764194023923624,,
Orekhovaya Gora,0.03190141466218526,,
Zach Hamill,0.13176179333571003,,
Toquinho,-0.11839860588802703,,
Frane,-0.1057868693323926,,
Tapper (surname),0.13572273315884906,,
Brian Robinson (soccer),0.5175135401514885,0.4953353393446903,
Blue ground,0.19472959670778062,,
Claudio Centurión,-0.08057531219320595,,
Community Chapel of Melbourne Beach,0.5877236169964059,0.5811662759624359,0.18489546002625565
Marie-Hélène Turcotte,0.1736001744939819,,
Dakshinkali Temple,0.3987265461422374,,
Curse (rapper),0.30963975800036014,,
Heidi Northcott,-0.30449337486695194,,
NC State–Wake Forest rivalry,0.5788926210907773,0.239627521995537,
Crataegus intricata,-0.2847232135901567,,
Rhoeadine,0.03978133181529125,,
Publius Servilius Rullus (cavalry leader),0.428579228024692,,
RV Atlantic Explorer,-0.07064461649769055,,
Doliolum,-0.020209513884888425,,
Begging the question,0.40511525183894215,,
Japan National Route 226,0.2509407056807505,,
Mae Koime,-0.07195365118345823,,
Alexander III of Imereti,0.38673483765235334,,
Valiha,0.2295641069385943,,
Słosinko,0.23073789185861765,,
Étienne Wasserzug,-0.09213304624745672,,
Albert Odyssey: Legend of Eldean,0.5090657989601887,0.6816449884652609,0.21985862331185355
Guajiru,-0.32748180976386504,,
2000–01 Bangladeshi cricket season,0.18151744323690772,,
Isozoanthus sulcatus,-0.010828633762618178,,
2018–19 Colorado Buffaloes women's basketball team,0.2885678298202165,,
Antonio Balzano,0.4503371235957554,,
Shiv Khera,-0.3138671755939467,,
Teeboy Kamara,-0.09351291113721538,,
The Pale Door,0.3869823659637654,,
Hassan Butt,-0.07149925310689896,,
George Male,0.41894041965658035,,
Isaiah Rogers,0.3425818556517896,,
Always the Sun,0.27926672498718513,,
2012–13 Ligue Magnus season,0.4704165372001643,,
Holy Living and Holy Dying,0.26265693781377036,,
List of The Flintstones media,0.3511795341973293,,
Rakhyah District,0.37722965635252725,,
Byomkesh (TV series),0.5274158859163091,0.7008777983079751,0.34059151792575065
"Sharon Memorial Park, North Carolina",0.553702391353416,0.7022258378374018,0.18638473338478753
Dog & Scissors,0.6467744258637423,0.5696996899525697,0.34472552948432345
AAA When Worlds Collide,0.5525088945089919,0.09523150039548908,
David Ruud,0.5848143986301746,0.5634563581033474,0.25710590796748356
Fruit2O,-0.03900712212486333,,
Kamula language,0.3963927102634898,,
Battuda,0.09896889400893312,,
Sierra Leone Police,0.4241257784310732,,
Markt Indersdorf station,0.41221515338043796,,
List of international earthquake acceleration coefficients,0.2731906553652082,,
Butler May,0.2675756272126494,,
Cindy Dyer,-0.055360120121631405,,
Kirinnya,-0.10982623225575623,,
Bedar (ship),0.41668736815754553,,
"Drăgănești, Bihor",0.17473233830460935,,
Red White & Blue (film),0.28669224023502,,
Huajuapan District,0.2556030705429785,,
Enfield F.C.,-0.04978237814020423,,
Manufacture d'horlogerie,0.35537669037648895,,
Victor J. Miller,0.36786886308775607,,
Strangling from Within,0.5149966574822501,0.29061015334949475,
Bill Trenerry,0.5267829718878378,0.5251753383413229,0.13990938726636587
Lovro Dobričević,-0.0102252885764243,,
Robert T. Russell,0.4410179383196848,,
2nd Chapter of Acts,0.252340822255579,,
Guboo Ted Thomas,0.3206471447235794,,
Dick Arndt,0.43490157446014105,,
LG Neon (GT365),0.4666064347831544,,
Evalljapyx newelli,0.07066489030962914,,
Captain (baseball),0.4900787203527549,,
Conveyor belt sushi,0.3703687777325626,,
Bubba Harris,0.46637558233270604,,
Jim Geringer,0.5059174611471347,0.7360045067766193,0.23415966741134722
Denmark at the 2020 Summer Olympics,0.49096359627880576,,
NPS.42.NS.7524,0.010480450080844883,,
Crimes (album),0.5663008464367061,0.2872521260026324,
Ahmedabad Junction railway station,0.2863396870467173,,
Merle Curti Award,0.2962692405870527,,
2018 Liga 3 West Java,-0.004874546309888227,,
Asser Thorkilsson,-0.01806513807847965,,
Junko Miyashita,-0.0679843646745663,,
Body size and species richness,0.4859855220283372,,
Digvijay Singh (golfer),0.4412939441221322,,
Venceslaus Ulricus Hammershaimb,0.16196197807321056,,
La Cleopatra (poem),0.5385631709614478,0.5542209882830308,-0.083356913068384
1920–21 Swiss International Ice Hockey Championship,0.3409876369111437,,
Wheat Growers Hotel,-0.06450243357887869,,
United States v. Glaxo Group Ltd.,0.48073853432150315,,
Anthrenocerus signatus,0.25010215774086947,,
Mazda D platform,0.5456363390577829,0.2855248644186108,
Wibbly Pig's Silly Big Bear,0.28023625863613216,,
Falcon Air,0.29513754565510164,,
Rashidun cavalry,0.13124876137048339,,
Conotton Valley Union Local School District,0.18826491711840806,,
Timur Shigabutdinov,0.3006098355920531,,
Pan-American Championship (jiu-jitsu),0.017921870559129926,,
Southern Pacific Co. v. Jensen,0.026389249784012952,,
Gutenberg! The Musical!,0.5384649140109381,0.473329644759554,
Malka Polyana,0.048129829423731174,,
I Don't Need It,0.6083347564047923,0.7636875402705726,0.2644900393701291
List of Chief Justices of the Oregon Supreme Court,0.42375288017210655,,
Polia goliath,0.20909855738046748,,
Kodaikanal Christian College,0.07118724807127744,,
Jonty Farmer,-0.17427900280223604,,
Qakare Ini,0.34457138274688087,,
Ross Hannah,0.6316238226679034,0.5893441446392845,0.18542645446581
Pickens County Jail,0.3619955721178308,,
Altoona Herald-Mitchellville Index,0.31876394682938747,,
2017 UV43,0.431488740530417,,
Matthew W. Walbank,0.5256350466692571,0.3556712081063214,
Rose of Tralee (festival),0.3150951770038274,,
Miracles Ain't What They Used To Be,0.16916623196807082,,
Human Resource (band),0.2206766492031818,,
Wakui,-0.01448763402819455,,
Villa Gesell,0.46345410412806437,,
