,Main Title Tier,Secondary Title Tier,Main Analysis
List of IBM products,0.3921458435215646,,
Amdahl Corporation,0.32368494084290955,,
Midrange computer,0.42719353547549266,,
Linux on IBM Z,0.31626034924575247,,
IBM Secure Service Container,0.410678459139179,,
History of IBM magnetic disk drives,0.2613351245799584,,
History of hard disk drives,0.214918500186378,,
OS/360 and successors,0.5869107809843059,0.7090292357900618,0.6816033674529697
Category:IBM products,0.367822647005616,,
Magnuson Computer Systems,0.4066218578030752,,
IBM System/390,0.39951546495019524,,
Trilogy Systems,0.24976710461221094,,
Amdahl UTS,0.39779286546167897,,
IBM mainframe,0.2813758258502822,,
Superminicomputer,0.47298789904667204,,
Minicomputer,0.4766013029617478,,
Microcomputer,0.2574728719390649,,
Comparison of Linux distributions,0.04397318751882484,,
OpenSolaris for System z,0.22169088424721273,,
PowerLinux,0.3344814441816725,,
UNIX System Services,0.5108963989854539,0.5337338717335908,0.7420176290612998
zIIP,0.4273645173362653,,
z Application Assist Processor,0.41019041647262217,,
Transaction Processing Facility,0.462543575923687,,
VSE (operating system),-0.10426031049378734,,
History of the floppy disk,0.35138572933301554,,
IBM System/360,0.3754344496057312,,
IBM System/370,0.661769117017465,0.44629233883689545,
IBM 303X,0.33594910302613706,,
IBM 308X,0.23504241036308451,,
IBM 3090,0.44830080598736216,,
IBM Z,0.28617250385722387,,
The Soul of a New Machine,0.39090132833162117,,
Charles Babbage Institute,0.24585491454026293,,
History of computing hardware (1960s–present),0.3715206659781496,,
Lists of microcomputers,-0.05602584647254836,,
Mainframe computer,0.6829249447781718,0.6032304868419376,0.6192647834319088
Personal computer,0.3989524813212223,,
Supercomputer,0.312510811583663,,
Portal:Free and open-source software,0.4370747827933083,,
File:NewTux.svg,0.5662563135968776,0.2105444662700668,
Integrated Facility for Linux,0.4196055937804474,,
z/OS,0.37441022823543846,,
z/VM,0.4515422411987268,,
History of IBM mainframe operating systems,0.5330819857590009,0.6117370265788371,0.6775970512532812
Floppy disk variants,0.20099723006778358,,
List of floppy disk formats,0.38101939532131385,,
History of IBM,0.38415692529789214,,
IBM System/4 Pi,0.45530967009630297,,
Gerrit Blaauw,0.3036509436377617,,
Bob O. Evans,0.5375300596174217,0.69940257752697,0.7447628096801442
PC-based IBM-compatible mainframes,0.4314031300010473,,
Hercules (emulator),0.14651916620982863,,
IBM 9370,0.49724720325774224,,
Peer to Peer Remote Copy,0.49702025425985674,,
Extended Remote Copy,0.3632154343959572,,
Logical partition,0.4072121615852953,,
HiperSocket,0.36842372543258306,,
ESCON,0.41082169497739224,,
FICON,0.45922673054564295,,
IBM Parallel Sysplex,0.34572585829617514,,
Gameframe,0.46221895688983583,,
History of computing,0.5036370123420781,0.6604327136807119,0.3707011886037988
History of computing hardware,0.35394729278882264,,
History of operating systems,0.3059212064708772,,
History of the Internet,0.3523205010646897,,
Internet governance,0.24107638406265652,,
List of pioneers in computer science,0.34241358791098647,,
Standards organization,0.5808139145599276,0.6339354250188394,0.2953684784451321
Influence of the IBM PC on the personal computer market,0.44125883030902857,,
Timeline of computing,0.29130924702067734,,
History of software,0.10612804425778041,,
Processor design,-0.08297395049491399,,
History of the graphical user interface,0.4503926846525815,,
Timeline of programming languages,0.2333775258678522,,
Hardware description language,0.5548788872237432,0.6127276953686177,0.3126382014132794
Hardware abstraction,0.3286585712443396,,
Computer architecture,0.49303431031555806,,
List of fictional computers,0.1840911835096357,,
Fifth generation computer,0.4900975592620021,,
Quantum computing,0.398138786805038,,
Curta,0.32430941336553837,,
Pirates of Silicon Valley,0.370669637718977,,
Triumph of the Nerds,0.42882180137990894,,
Ubiquitous computing,0.4181029541850963,,
Internet of things,0.48559141537703865,,
Fog computing,0.3120520535283328,,
Edge computing,0.3368056647396946,,
Ambient intelligence,0.18974810474010756,,
System on a chip,0.48228572704203315,,
Network on a chip,0.3721936061348527,,
Channel I/O,0.5552465039932638,0.5566130411683569,0.3406890581215934
Cloud computing,0.43676325309131503,,
Classes of computers,0.2900791964150764,,
Failover,0.4376414448761896,,
File:Nuvola apps ksim.png,0.17650762969657924,,
Portal:Technology,0.6625298246500894,0.2627723957897353,
ACM/IEEE Supercomputing Conference,0.6468831169778881,0.489085615025823,
ACM SIGHPC,0.4519836589437672,,
High-performance technical computing,0.3782807942968027,,
Jungle computing,0.38437335286379365,,
Nvidia Tesla Personal Supercomputer,0.36179371691419066,,
Parallel computing,0.27656056534791335,,
Supercomputing in China,0.003915501235850287,,
Supercomputing in Europe,-0.05388796911326773,,
Supercomputing in India,-0.05100382369045699,,
Supercomputing in Japan,0.5676306130770826,0.4887198530228718,
Testing high-performance computing applications,0.20758507517580124,,
Ultra Network Technologies,0.24675506940826628,,
MVS,0.3151664225563733,,
HiperDispatch,0.23342459255047437,,
Intelligent Resource Director,0.3445712371834112,,
Resource Measurement Facility,0.3805261685606511,,
SDSF,0.5811578959837741,0.5860011174782616,0.5128279412230567
IBM System Management Facilities,0.2087819201703272,,
SMP/E,0.5271941557717518,0.742110800086087,0.37243828487386166
Workload Manager,0.49532467766761396,,
PR/SM,0.3395525707017541,,
Time-sharing system evolution,0.08376731563274685,,
Timeline of operating systems,0.3489227879428531,,
Floppy disk,0.3878796734073527,,
dd (Unix),0.27562893403055666,,
Disk image,0.15800479872614245,,
Disk storage,0.4731249860863046,,
Don't Copy That Floppy,0.5218178506826473,0.6447141118272866,0.3131102558212841
Floppy-disk controller,0.29066487163421056,,
Floppy disk format,0.3790543586265333,,
Floppy disk hardware emulator,0.22721556035274737,,
Group coded recording,0.3196843665058689,,
Sneakernet,0.42388539479602816,,
Zip drive,0.4543984539417646,,
PocketZip,0.44511976031712464,,
Category:IBM,0.02304246216442364,,
3x3 basketball at the 2013 Asian Youth Games,0.5326735279400936,0.4883668573259465,
Locally profinite group,0.5562326055774123,0.40543049575383094,
Salmon Run Bell Tower,-0.09442686668695292,,
Amy Odell,0.06968402335589133,,
Tokyo University of Social Welfare Junior College,0.01886973526764432,,
Hard Knuckle,0.5143588236050689,0.6130811639759814,0.15958532335582265
Goria Puja,-0.012250382859898384,,
Freadelpha leucospila,0.05567294789930458,,
British Universities Ice Hockey Association,0.29123999385861826,,
Q+A,0.06126516695682203,,
Mayor of Milan,0.37037290075768714,,
Quishuar District,0.5813448052954335,0.7186899842825926,0.06789850348676565
Petrolina (company),0.5264868406653767,0.6825139537378713,0.2084325968672745
Flannan Isles,0.024795657509131673,,
Anson Archipelago,0.012406614603990987,,
Pacific American School,-0.32126096644420166,,
Kvalsund (Herøy),-0.12746570717563854,,
Homo antecessor,-0.14997516166371994,,
Tonfön Television,0.43364981183813245,,
Elaphropus pallidicornis,0.05049291904062133,,
Recep Gül,0.07187334117798654,,
The Rose (theatre),0.44959733646510064,,
Dany Silva,-0.12513506349628647,,
Insular Life,0.5173752541465906,0.5048401144703757,0.1693906133345497
Michael Rodriguez (politician),0.3830827170086779,,
Coonamble railway station,0.4826835748496778,,
DEFA5,0.06852438947591297,,
Seneschal of the Agenais,0.026349910201031248,,
La Herradura Formation,0.35646939215824097,,
Robert S. Beightler Jr.,0.3481195715314783,,
Elections in the Czech Republic,0.5764505043235262,0.4698860686032272,
Josef Lahner,0.12157571356666459,,
Dome (constructor),-0.100917152242677,,
Greek Constitution of 1827,0.5286153889720967,0.6377937991942263,0.31627839679554215
Aili M. Tripp,0.5376784074016293,0.5995451253028126,0.316708213368283
Madan Deodhar,0.11845733172348134,,
Valeriano Andrés,-0.013312627111683174,,
Ubay Airport,0.6080704959331628,0.7131457608410692,0.07761921815039549
Certified Ethical Hacker,-0.28701134342793255,,
President (government title),0.2650058301138967,,
Mike Kaszycki,0.5017445337908983,0.6737979156470155,0.18083309166871775
Myteen,-0.074456256168223,,
Carzano,-0.04583161337893854,,
The Journal of Arthur Stirling,0.43028890006211074,,
Josh Routh,0.5719903398400357,0.6970947241082612,0.2670202464323942
Greinton,-0.19383277927049175,,
Damodar Daesrath,-0.0051342001163869385,,
Pneumothorax,0.11041355731296977,,
Brian O'Sullivan,0.44868596828909724,,
