,Main Title Tier,Secondary Title Tier,Main Analysis
List of IBM products,0.44399405523913965,,
Amdahl Corporation,0.372563371341171,,
Midrange computer,0.32080187318579867,,
Linux on IBM Z,0.20217354089941778,,
IBM Secure Service Container,0.10570572730082929,,
History of IBM magnetic disk drives,0.34023716496242123,,
History of hard disk drives,0.3882748257057465,,
OS/360 and successors,0.5320810981998184,0.5371389699511182,0.6537410031876084
Category:IBM products,0.26004828459702733,,
Magnuson Computer Systems,0.4806293233544605,,
IBM System/390,0.3099744186097933,,
Trilogy Systems,0.32699199472641777,,
Amdahl UTS,0.06906633460425173,,
IBM mainframe,0.5688949579418158,0.7805317939845433,0.9454159251920297
Superminicomputer,0.4625934381801308,,
Minicomputer,0.35978956789833394,,
Microcomputer,0.38886002866389274,,
Comparison of Linux distributions,0.42255882671097605,,
OpenSolaris for System z,0.3734291323501924,,
PowerLinux,0.4840274000887025,,
UNIX System Services,0.16943985093920658,,
zIIP,0.33514918288111284,,
z Application Assist Processor,0.31556660994126773,,
Transaction Processing Facility,0.4753133576640257,,
VSE (operating system),0.45279164771482666,,
History of the floppy disk,0.2930588560046928,,
IBM System/360,0.4649495185080639,,
IBM System/370,0.26836153479317065,,
IBM 303X,0.41637011327051193,,
IBM 308X,0.3653410685813493,,
IBM 3090,0.33741878989721447,,
IBM Z,0.39316805976945524,,
The Soul of a New Machine,0.4259374556881806,,
Charles Babbage Institute,0.3473878961921441,,
History of computing hardware (1960s–present),0.4150658472706143,,
Lists of microcomputers,0.021023168843029103,,
Mainframe computer,0.3910872567900604,,
Personal computer,0.20643646902436621,,
Supercomputer,0.34550829624124185,,
Portal:Free and open-source software,0.40580598147726793,,
File:NewTux.svg,0.2555899489191453,,
Integrated Facility for Linux,0.2450602325179485,,
z/OS,0.5819517283725072,0.5173095640436293,0.4824970197551152
z/VM,0.34221603201583006,,
History of IBM mainframe operating systems,0.430469297372636,,
Floppy disk variants,0.5037100147780613,0.703168486474033,0.3477605276055508
List of floppy disk formats,0.12912033299575928,,
History of IBM,0.4056152298023294,,
IBM System/4 Pi,0.46629072612226036,,
Gerrit Blaauw,0.6088736811403328,0.5707668578866862,0.6892259067452599
Bob O. Evans,0.48057104679282525,,
PC-based IBM-compatible mainframes,0.4112053882402408,,
Hercules (emulator),0.4151707481787998,,
IBM 9370,0.2578743087311762,,
Peer to Peer Remote Copy,0.530547303853449,0.3065273691513997,
Extended Remote Copy,0.4662054577489073,,
Logical partition,0.4171004082275892,,
HiperSocket,0.49782682011434926,,
ESCON,0.1264306382472598,,
FICON,0.20032609801005427,,
IBM Parallel Sysplex,0.3317479293338321,,
Gameframe,0.500784402344708,0.47788964556200364,
History of computing,0.4739049478378148,,
History of computing hardware,0.3005098436118697,,
History of operating systems,0.44356774633908325,,
History of the Internet,0.33140515238423485,,
Internet governance,0.6029945831762594,0.5469149421850946,0.21027644480542088
List of pioneers in computer science,0.36450822283220985,,
Standards organization,0.5110301199860632,0.5036692828682992,0.18888810661743394
Influence of the IBM PC on the personal computer market,0.45326479107051254,,
Timeline of computing,0.37565292668379524,,
History of software,0.34968246802405,,
Processor design,0.09573613308982563,,
History of the graphical user interface,0.2697042237601369,,
Timeline of programming languages,0.3467221400503357,,
Hardware description language,0.6519506443565216,0.7145665501597942,0.3796732100560747
Hardware abstraction,0.3482892698997343,,
Computer architecture,0.37290444035066106,,
List of fictional computers,0.1989714697185505,,
Fifth generation computer,0.3336054087960051,,
Quantum computing,0.4266129684039902,,
Curta,0.5594537508654241,0.4086442255037747,
Pirates of Silicon Valley,0.29715235105082305,,
Triumph of the Nerds,0.4835241504820254,,
Ubiquitous computing,0.25926613216469413,,
Internet of things,0.49664235905210136,,
Fog computing,0.40669279485529575,,
Edge computing,0.21456868392481898,,
Ambient intelligence,0.40606555360754826,,
System on a chip,0.5162614112936602,0.5808547583151885,0.3469422635809391
Network on a chip,0.2571095356489376,,
Channel I/O,0.2627697757610583,,
Cloud computing,0.45131540336934206,,
Classes of computers,0.5636584536020179,0.7732901205488735,0.35806332176634786
Failover,0.3962134858182587,,
File:Nuvola apps ksim.png,0.34345574883593044,,
Portal:Technology,0.30840661496625515,,
ACM/IEEE Supercomputing Conference,0.03657935990800781,,
ACM SIGHPC,0.3482659882758751,,
High-performance technical computing,0.412673268159253,,
Jungle computing,0.40395880134547824,,
