,Main Title Tier,Secondary Title Tier,Main Analysis
List of IBM products,0.5044245207137211,0.27881935194348356,
Amdahl Corporation,0.35073424867046266,,
Midrange computer,0.40127494816248427,,
Linux on IBM Z,0.38387613316652014,,
IBM Secure Service Container,0.2619647296252371,,
History of IBM magnetic disk drives,0.4265648654505783,,
History of hard disk drives,0.6020763844292344,0.6175398488639213,0.6473205241408484
OS/360 and successors,0.4344900617299847,,
Category:IBM products,0.3013600133038508,,
Magnuson Computer Systems,0.4298666623458669,,
IBM System/390,0.26456626485883794,,
Trilogy Systems,0.3828955545448105,,
Amdahl UTS,0.2483758330224628,,
IBM mainframe,0.752414685700087,0.758013310393209,0.9635959987496595
Superminicomputer,0.551495830133095,0.3146354622070944,
Minicomputer,0.37576020962451623,,
Microcomputer,0.2804918078852924,,
Comparison of Linux distributions,0.3197726271556428,,
OpenSolaris for System z,0.5456579290211941,0.49242658651893395,
PowerLinux,0.4995248072847214,,
UNIX System Services,0.3193711956116506,,
zIIP,0.35985223422283624,,
z Application Assist Processor,0.27072272384648066,,
Transaction Processing Facility,0.5194016932771318,0.5516295098226421,0.6283509582044713
VSE (operating system),0.11235039380701425,,
History of the floppy disk,0.4293947298018398,,
IBM System/360,0.4437253599610396,,
IBM System/370,0.3743934145945657,,
IBM 303X,0.4044671606091621,,
IBM 308X,0.3600131253330003,,
IBM 3090,0.3038382046764403,,
IBM Z,0.48801654111657866,,
The Soul of a New Machine,0.44954057668391534,,
Charles Babbage Institute,0.41429885435595115,,
History of computing hardware (1960s–present),0.3984977448585389,,
Lists of microcomputers,-0.01518686080557123,,
Mainframe computer,0.6697278879277677,0.4951028629649054,
Personal computer,0.4833109878746938,,
Supercomputer,0.3110706394758018,,
Portal:Free and open-source software,0.4914938871288904,,
File:NewTux.svg,0.1787145627995986,,
Integrated Facility for Linux,0.4875219965187052,,
z/OS,0.43056298367216117,,
z/VM,0.4940148220773041,,
History of IBM mainframe operating systems,0.4752646628992779,,
Floppy disk variants,0.052822842769791996,,
List of floppy disk formats,0.5981741753215136,0.45329656230702053,
History of IBM,0.3554382866240802,,
IBM System/4 Pi,0.3654899033153146,,
Gerrit Blaauw,0.45022149303298165,,
Bob O. Evans,0.5522321222394181,0.47732375784126246,
PC-based IBM-compatible mainframes,0.3010458750962408,,
Hercules (emulator),0.3903392850754299,,
IBM 9370,0.31980256950712993,,
Peer to Peer Remote Copy,0.4581165879533272,,
Extended Remote Copy,0.4902037400066755,,
Logical partition,0.40283633261593627,,
HiperSocket,0.3786148669400777,,
ESCON,0.4284476038397522,,
FICON,0.38885502408916245,,
IBM Parallel Sysplex,0.493361498552916,,
Gameframe,0.5918773118315723,0.6873832881382438,0.616486854338091
History of computing,0.4859403861984109,,
History of computing hardware,0.410590645997317,,
History of operating systems,0.48635132403660475,,
History of the Internet,0.47943575893250107,,
Internet governance,0.40533132147280554,,
List of pioneers in computer science,0.4059177721271708,,
Standards organization,0.4021842756891496,,
Influence of the IBM PC on the personal computer market,0.445353572980466,,
Timeline of computing,0.4563019288582185,,
History of software,0.4572620937569826,,
Processor design,0.3754310587515793,,
History of the graphical user interface,0.15755759436501607,,
Timeline of programming languages,0.1543880651323604,,
Hardware description language,0.4658535931258302,,
Hardware abstraction,0.5310632006035819,0.6282973602777081,0.4193320562742305
Computer architecture,0.465788162549165,,
List of fictional computers,-0.09912195149061447,,
Fifth generation computer,0.15971832672132433,,
Quantum computing,0.3423571835570523,,
Curta,0.430782502921347,,
Pirates of Silicon Valley,0.5728518867014354,0.46784536308149216,
Triumph of the Nerds,0.3573495844529176,,
Ubiquitous computing,0.553114080940724,0.620992380516008,0.3110208210354662
Internet of things,0.4336188179818668,,
Fog computing,0.4807661007267234,,
Edge computing,0.42166100448786425,,
Ambient intelligence,0.6156906864963703,0.6020686280782682,0.30657308814710893
System on a chip,0.0948536268565835,,
Network on a chip,0.39364934042009453,,
Channel I/O,0.3596697556449415,,
Cloud computing,0.5586480354530411,0.4914246552414382,
Classes of computers,0.26868310417513924,,
Failover,0.4266998925316895,,
File:Nuvola apps ksim.png,0.09646102156770969,,
Portal:Technology,0.4408233722596143,,
ACM/IEEE Supercomputing Conference,0.41601892960032466,,
ACM SIGHPC,0.5584851614383557,0.5361073457664539,0.36524559567598236
High-performance technical computing,0.29780418751969334,,
Jungle computing,0.0433123237611129,,
Nvidia Tesla Personal Supercomputer,0.4546055552398787,,
Parallel computing,0.3686974964207463,,
Supercomputing in China,0.12025179188513738,,
Supercomputing in Europe,0.09864881186258365,,
Supercomputing in India,-0.19232772612770102,,
Supercomputing in Japan,0.31096764035215796,,
Testing high-performance computing applications,0.38207910543838297,,
Ultra Network Technologies,0.30643014939089813,,
MVS,0.2692216391511219,,
HiperDispatch,0.3446952346140761,,
Intelligent Resource Director,0.46267149082066106,,
Resource Measurement Facility,-0.07079502642469522,,
SDSF,0.42047604473367134,,
IBM System Management Facilities,0.36080525685578796,,
SMP/E,0.28211859375365345,,
Workload Manager,0.624191795266462,0.4587743160366372,
PR/SM,0.4612400507535686,,
Time-sharing system evolution,0.2860343795617922,,
Timeline of operating systems,0.24273880648398177,,
Floppy disk,0.39680443208297106,,
dd (Unix),0.39914080409813035,,
Disk image,0.20166360661568414,,
Disk storage,0.4627396327509098,,
Don't Copy That Floppy,0.5143281540005453,0.5835286682924425,0.3365649667304108
Floppy-disk controller,0.2835842979279162,,
Floppy disk format,0.4499027243517308,,
Floppy disk hardware emulator,0.2981591604635601,,
Group coded recording,0.5905576233454187,0.6625724446211957,0.36268313135640934
Sneakernet,0.490420408503743,,
Zip drive,0.33932687260603644,,
PocketZip,0.3433417554426161,,
Category:IBM,0.20046155602217097,,
Ana María Huarte,-0.020211958833743944,,
Trevor Chibvongodze,0.07638999705873796,,
George Carter (New South Wales politician),0.01081421691551898,,
5 Gallons of Diesel,0.3879729955261689,,
List of Tamil films of 1940,0.4967327866167782,,
Boudy-de-Beauregard,-0.08010972462052876,,
Gymnasium of Dimitrovgrad,-0.02848167116260339,,
Hyun Hee,0.17360013922222148,,
Equestrian at the 2019 Pan American Games,-0.09703419835653966,,
Mantissa (band),0.4289699923216565,,
Artie Traum,-0.02268614622874639,,
Kōtachi Station,0.07522889030620032,,
Niels Treschow,-0.08989618201559858,,
Wildflower (Lauren Alaina album),-0.3207661874243015,,
The Hong Kong Council of Social Service,0.2982262316314166,,
Junior's Grill,0.32902337186137365,,
Traveller Book 7: Merchant Prince,0.47938163015847945,,
Oeonosia,-0.00845825430870281,,
Viktor Yansky,-0.25927221827418523,,
1996 Malta Open darts,0.4157752743988447,,
Efferia leucocoma,-0.005275359451773742,,
Thanatpin,-0.08060496103375585,,
Vyacheslav Aleksandrov,-0.05072075859614408,,
The Richards Group,0.5731731721684682,0.5279488568881248,0.14583511350580147
Ross Clarke-Jones,0.35979990382651045,,
Karen Andrews,0.46356145733460874,,
2002 Glasgow floods,0.42865774073854507,,
Tibor Zsitvay,-0.08367975861401344,,
Volker Anger,0.3821263762468748,,
Diogo Mateus,0.18148094183981184,,
Stonewall station,0.45290723575259567,,
Howard Berman,0.2577555056476955,,
Tennis at the 2005 Summer Universiade,0.6218903309416371,0.4843288556605109,
Return J. Meigs Jr.,-0.01671358625558947,,
Athletics at the 1991 Summer Universiade – Women's 400 metres,0.11758823044904038,,
Primary Club of Australia,0.30857095650571553,,
Nazaré Paulista,-0.184244936614714,,
Akaishi Mountains,-0.1429441453676726,,
Ornatispora,0.16780577117748335,,
Child of Mine (2005 film),0.3978349046283469,,
Ammaji Ki Galli,0.05707729510986057,,
"Midway, Calloway County, Kentucky",0.5273586101781726,-0.000999704006313208,
Beroe (ctenophore),-0.07846669878244965,,
Pultenaea daphnoides,-0.24756599879114385,,
LYLAB,0.16773339401387663,,
John Behr,0.5661576688681327,0.6477827561921115,0.10162347741714484
Harry P. Guy,0.6045334896412615,0.47131706960977787,
"Rigi, Mahvelat",0.1163041918985102,,
"Wiktorzyn, Masovian Voivodeship",-0.11102718155104664,,
"Don Bosco Church, North Paravur",0.2467028432714616,,
"Frank Pakenham, 7th Earl of Longford",0.42452093778792055,,
José Viejo,0.038643259855855434,,
Nahan's partridge,0.17177247952856114,,
Sokol (given name),0.258410022018406,,
Jozef Roháč,-0.07089557732015146,,
Simple Science,-0.1701331523157761,,
Lake Baikal mountain vole,0.36686935979133145,,
Rajendra Gavai,0.1573117651408375,,
Na Asamiya,0.06221116082760229,,
WWC1,-0.059773846610261895,,
June 1875 West Suffolk by-election,0.10228153614342106,,
Burley Woodhead,0.06674003028366639,,
Moshe Wertman,0.40352459837937166,,
1994 NHK Trophy,0.16441077313729652,,
Mintowo,0.20035866727255747,,
Josuetl Hernández,-0.017219759063350937,,
Serixia bihamata,-0.06784109508452878,,
Dudley Colles,-0.08336914883003006,,
List of Jewish anarchists,0.3237615271395888,,
Hector Boyes,0.5710470070367178,0.658374620828682,0.10067263359837156
Ministry for Foreign Affairs (Finland),0.4215022229760719,,
Monreale Cathedral mosaics,0.46667856561017257,,
Anthony Averett,0.5265505157428486,0.6328183851369306,0.2620375330268217
Shin Bo-ra,-0.14481501047995543,,
RX Soori,0.24597196368988727,,
